disk_usage_percent,temperature,read_error_rate,write_error_rate,reallocated_sector_count,pending_sector_count,power_on_hours,label
26,67,37,22,170,103,31706,1
27,42,38,27,5,2,16468,0
53,62,8,5,115,58,36696,0
52,28,40,43,114,124,47493,1
44,55,8,13,48,165,27209,1
52,54,20,2,187,188,48108,1
19,56,21,16,7,89,241,1
61,51,28,19,43,2,3269,0
15,63,43,34,29,80,30528,1
26,45,14,17,38,137,4011,1
78,46,0,21,42,34,19843,0
53,45,14,23,106,145,1509,1
12,29,40,45,96,45,32607,1
52,59,44,48,91,92,11175,1
56,48,46,41,126,183,11114,1
56,59,27,38,66,10,36016,0
23,53,39,5,187,145,8579,1
28,42,27,7,25,129,19668,1
87,34,7,22,148,30,48773,0
19,36,7,19,47,79,21530,0
88,49,34,20,170,40,10227,0
52,50,39,35,10,157,18854,1
84,69,38,49,33,41,28876,1
52,40,23,30,55,194,23709,1
34,38,41,14,38,178,19023,1
63,55,5,46,88,148,36988,1
42,61,16,29,136,30,47830,0
38,55,3,17,140,199,48680,1
91,37,49,32,37,45,27585,1
50,60,44,4,83,173,47565,1
48,52,39,24,97,146,30108,1
77,28,40,25,29,33,31854,0
18,32,48,17,147,75,19001,1
91,60,44,35,126,39,44172,0
98,43,41,34,29,83,11730,1
78,29,37,20,179,118,9370,1
34,42,34,15,47,153,15302,1
44,36,44,4,150,96,28016,1
34,64,49,43,191,18,47228,0
50,64,45,4,58,110,344,1
44,50,1,28,46,147,2159,1
68,41,21,29,88,5,2463,0
98,46,40,31,2,57,18214,1
17,29,45,40,51,119,16500,1
49,31,29,12,53,59,18537,0
12,62,45,28,156,106,21880,1
81,41,39,27,85,116,38976,1
39,63,1,49,83,149,25826,1
61,45,5,49,109,38,49796,0
32,55,9,45,59,41,20886,0
50,53,46,2,92,14,4797,0
44,49,25,4,171,63,8410,0
19,32,7,22,89,167,1345,1
54,66,4,38,167,143,33430,1
89,65,12,24,141,72,14306,0
46,59,48,6,136,138,40025,1
95,55,35,10,9,40,12611,0
24,41,38,41,11,139,3536,1
16,49,40,1,88,199,33729,1
68,48,43,39,177,127,18241,1
68,33,7,11,69,193,21485,1
98,30,27,19,132,142,13215,1
64,58,20,24,17,66,45740,0
62,34,47,15,178,117,1941,1
18,52,42,36,129,145,37728,1
67,28,37,46,174,64,5369,1
72,34,17,30,67,99,41644,1
19,56,4,17,63,142,41432,1
35,40,48,30,124,164,33168,1
95,29,18,21,59,174,13928,1
25,53,19,22,41,176,18020,1
26,33,13,14,66,94,8785,1
27,64,4,2,127,62,43624,0
83,56,33,2,175,21,16105,0
33,30,38,48,144,20,46767,0
98,34,27,33,80,70,26960,1
84,66,42,43,100,184,17466,1
13,49,39,16,149,126,9793,1
83,69,43,7,54,90,25921,1
68,64,11,29,176,108,9407,1
50,52,4,25,161,140,10904,1
66,31,3,22,62,19,46684,0
78,57,0,38,30,188,1693,1
91,46,12,3,127,147,49533,1
26,67,22,19,187,150,39287,1
91,28,40,43,112,116,10784,1
13,59,31,30,36,165,13174,1
52,59,4,5,195,90,24454,0
57,45,45,6,71,98,25335,1
73,28,39,11,16,36,45758,0
37,60,48,2,162,163,26514,1
59,33,13,11,76,56,35179,0
11,62,12,3,158,30,11335,0
97,31,15,35,57,93,8640,1
69,37,24,39,45,86,11974,1
30,42,30,21,105,124,988,1
69,39,48,31,122,26,12090,0
56,34,23,31,1,39,39264,0
95,42,12,15,136,33,28287,0
56,35,4,8,29,138,35468,1
32,57,10,8,128,159,37916,1
75,64,18,20,34,73,1500,0
91,43,47,35,45,119,39329,1
53,29,13,29,101,194,25706,1
96,36,43,13,84,57,42829,0
27,25,30,34,12,37,7583,0
73,61,39,0,186,57,10282,0
18,69,39,34,57,135,3577,1
38,34,17,27,70,170,31081,1
49,38,41,47,66,0,28679,0
89,57,20,31,175,17,46236,0
97,53,26,32,164,44,37544,0
84,63,32,24,171,26,26071,0
87,55,41,13,159,56,22800,0
37,35,6,20,97,27,22757,0
10,25,4,8,49,134,6151,1
61,43,48,47,192,80,48717,1
39,65,46,17,168,1,11059,0
59,52,31,41,5,60,34916,1
88,31,28,23,38,90,13087,1
83,52,28,23,159,25,49379,0
36,65,21,1,179,2,43199,0
90,35,11,16,192,132,1760,1
62,68,43,13,24,123,46999,1
43,45,44,7,176,93,36084,1
51,32,2,47,128,155,40735,1
47,52,30,22,122,138,41019,1
75,36,0,6,127,184,23417,1
96,62,35,47,178,128,13392,1
42,44,32,26,193,163,36786,1
28,66,28,43,48,107,33379,1
56,31,13,49,58,10,29985,0
36,44,19,6,24,156,17298,1
43,54,48,0,41,28,5642,0
72,59,29,37,180,67,10251,1
83,26,22,9,32,76,36495,0
90,28,6,3,38,59,45499,0
93,62,8,7,99,53,22002,0
43,38,47,33,61,78,18667,1
44,63,6,2,115,81,1590,0
86,32,15,11,190,182,16249,1
66,62,38,19,138,157,44454,1
25,52,10,13,66,195,21083,1
58,56,21,19,185,167,28013,1
53,64,32,31,99,188,36805,1
26,31,22,45,180,107,27841,1
48,55,34,37,45,13,20858,0
29,51,34,5,41,177,46598,1
52,29,33,1,138,35,10985,0
39,44,46,16,42,111,7435,1
42,37,34,45,196,113,8055,1
97,45,19,28,180,31,3414,0
31,42,16,46,142,172,40869,1
15,35,0,6,21,193,35801,1
37,41,11,5,118,5,5921,0
32,67,25,48,44,193,31903,1
29,45,43,0,152,90,44274,1
71,30,31,8,58,146,45389,1
17,33,4,49,63,167,11735,1
10,68,27,29,136,105,39477,1
53,45,15,17,106,118,32300,1
96,43,49,17,193,92,13254,1
97,62,19,31,110,140,9432,1
81,56,38,5,192,106,38130,1
11,38,12,23,2,0,5704,0
24,37,20,16,186,199,48250,1
41,33,42,10,67,21,38216,0
75,29,16,15,174,22,18537,0
64,26,24,14,88,131,3762,1
52,44,49,47,184,122,46750,1
16,36,10,13,18,151,21215,1
66,27,6,9,119,158,14674,1
64,42,16,11,36,34,25233,0
83,28,33,16,7,70,32981,0
34,51,47,3,154,182,20390,1
34,65,37,38,120,49,16938,1
22,59,21,39,128,67,20737,1
39,29,5,3,24,78,39830,0
56,37,30,9,79,50,3070,0
92,28,5,45,171,120,3111,1
62,65,41,47,178,136,28826,1
74,53,47,6,22,68,13918,1
35,53,30,25,92,70,19562,1
89,64,7,8,59,36,25828,0
10,33,26,40,0,105,1772,1
70,68,42,5,90,164,3475,1
19,26,38,37,105,7,22093,0
67,68,24,7,150,160,48829,1
43,33,30,23,120,8,48319,0
99,48,8,37,79,57,6040,0
38,55,47,12,102,19,24905,0
98,49,24,35,104,161,41404,1
97,68,44,48,88,143,2000,1
54,58,27,16,42,137,47091,1
42,34,0,24,28,103,26040,1
18,52,48,32,49,62,38081,1
54,34,1,1,77,31,12679,0
58,39,1,32,161,154,12192,1
14,31,49,29,60,101,12502,1
10,41,27,44,42,111,4456,1
14,55,0,11,183,156,11618,1
95,56,7,2,141,64,3198,0
88,32,5,26,6,187,38965,1
16,37,33,43,59,42,23535,0
92,42,31,38,7,121,14021,1
18,31,49,19,24,85,35339,1
32,40,29,9,169,83,32271,1
33,43,6,23,53,186,30415,1
77,50,20,41,197,104,4932,1
28,37,15,28,169,170,48893,1
65,64,42,13,81,2,44764,0
39,67,13,31,55,101,33804,1
68,47,39,28,93,117,8514,1
33,63,4,44,162,126,28350,1
14,51,10,44,191,122,16422,1
24,61,3,33,43,106,4604,1
94,48,31,10,106,78,29466,0
60,38,33,6,49,83,41179,1
15,62,15,29,146,90,7349,1
10,28,39,25,198,170,13705,1
44,53,24,17,129,72,23223,0
91,45,36,31,52,22,43181,0
87,60,29,49,125,70,40098,1
11,36,13,29,100,41,7985,0
54,29,33,33,77,188,37165,1
15,39,7,33,97,128,18230,1
12,43,47,17,145,29,5604,0
17,25,31,2,165,90,39309,1
92,59,40,13,162,128,48260,1
34,37,39,14,118,17,21093,0
19,33,24,14,112,142,48967,1
14,41,20,18,170,77,24440,0
45,49,27,37,78,168,11957,1
61,31,34,26,1,191,14534,1
53,27,25,48,101,43,29012,0
68,66,23,48,66,102,16531,1
59,52,8,7,134,44,12987,0
54,51,43,7,168,146,35320,1
88,38,33,27,28,123,16541,1
86,61,19,19,24,96,17536,1
60,41,26,6,140,161,47402,1
17,51,38,37,9,127,11462,1
91,51,33,34,154,137,32049,1
27,59,45,36,106,9,25737,0
62,69,42,17,164,104,44482,1
79,50,45,28,183,136,30167,1
55,55,33,32,13,191,10387,1
79,59,35,15,40,168,16993,1
60,50,15,40,10,81,16445,1
37,35,39,21,126,48,20729,0
81,41,37,1,92,11,46478,0
31,47,37,48,109,2,17541,0
54,65,32,6,122,19,40730,0
34,25,13,24,130,71,37303,0
86,38,9,25,189,172,22883,1
46,60,1,44,4,178,1368,1
41,31,49,46,40,28,20682,1
38,39,35,16,31,136,2217,1
10,42,4,28,188,95,9490,1
85,27,24,33,75,83,12320,1
79,64,46,11,129,94,18232,1
37,30,8,47,34,30,4151,0
92,43,15,16,170,177,15331,1
14,52,15,40,94,80,18764,1
12,66,42,44,196,91,46896,1
53,47,5,13,18,62,47826,0
12,67,15,1,182,167,43031,1
36,44,23,3,174,56,33718,0
82,31,19,21,186,190,18290,1
26,45,42,23,98,109,9607,1
87,26,16,17,102,188,40897,1
48,33,14,48,108,31,30997,0
61,48,38,37,144,123,34775,1
20,52,41,19,148,8,10850,0
76,35,33,18,95,3,23023,0
13,42,3,21,50,50,10762,0
58,38,42,2,52,192,38223,1
43,25,7,31,178,168,3370,1
11,43,5,9,90,64,21887,0
13,33,0,16,68,184,46512,1
30,45,15,34,67,165,44819,1
66,25,9,11,157,11,45170,0
14,63,47,10,58,127,21022,1
98,42,22,0,120,39,42444,0
16,54,5,7,138,137,10183,1
26,33,38,30,78,16,42874,0
47,60,39,3,160,58,49963,0
65,56,27,32,148,17,38592,0
71,59,15,41,126,15,43139,0
21,46,35,23,154,26,13472,0
73,29,24,8,39,22,9435,0
85,30,46,43,144,106,6639,1
58,43,21,29,172,61,18197,0
59,49,11,29,60,6,12167,0
32,27,25,26,153,108,4142,1
58,51,21,17,77,85,48065,1
19,42,43,3,124,18,25060,0
41,55,4,9,161,38,43552,0
71,51,2,40,59,183,14713,1
39,67,15,28,158,87,20660,1
79,34,43,32,91,73,30294,1
61,40,38,18,174,29,35059,0
27,37,27,1,184,90,31317,0
63,37,15,19,111,95,25657,1
73,62,46,47,72,81,20989,1
29,45,16,27,105,105,29221,1
67,48,19,40,111,66,27555,1
29,49,36,31,23,53,9464,0
90,45,33,9,112,147,40992,1
62,52,25,23,84,35,29820,0
83,53,12,3,53,60,7784,0
66,37,44,7,173,128,1012,1
39,55,19,38,7,104,30113,1
18,45,9,21,22,127,24000,1
90,35,28,36,6,114,14434,1
92,35,14,40,30,104,40140,1
98,50,3,41,61,72,6434,0
44,45,27,39,28,153,49977,1
61,65,24,11,60,20,19959,0
63,34,1,36,81,57,46615,0
63,52,34,43,107,112,18181,1
46,45,27,46,196,100,46833,1
37,56,16,46,152,111,35804,1
74,37,2,3,165,96,44200,0
29,67,14,3,92,167,10803,1
89,32,10,18,120,52,33435,0
82,66,30,24,101,148,36077,1
45,45,26,20,96,93,4487,1
23,38,39,13,186,11,28028,0
29,46,10,7,120,70,46778,0
38,65,6,5,181,28,37077,0
60,28,38,2,165,12,32497,0
18,40,44,16,131,14,15573,0
52,43,10,46,94,4,1197,0
52,57,48,9,19,148,37355,1
58,42,30,15,118,5,5111,0
56,43,33,19,176,48,25042,0
59,51,5,44,195,9,2962,0
95,25,22,33,141,87,43986,1
45,61,23,24,164,153,23427,1
32,68,26,45,33,128,23714,1
69,55,9,6,53,46,34100,0
79,25,48,0,199,86,31843,1
96,42,15,43,121,96,47830,1
83,55,17,21,43,26,22747,0
79,34,15,45,185,70,29770,1
61,60,15,19,198,107,23217,1
13,40,33,6,109,89,37844,1
68,44,6,4,11,36,790,0
45,68,38,36,81,189,17955,1
93,27,2,2,50,74,27877,0
70,42,0,3,24,84,20700,0
92,69,24,16,175,109,4685,1
30,27,36,8,175,110,912,1
31,68,16,2,88,50,13183,0
67,45,42,36,147,198,43904,1
56,44,19,20,27,118,33383,1
18,52,2,10,28,137,7956,1
30,59,38,8,193,84,16476,1
39,26,28,48,176,149,35196,1
88,37,16,7,192,96,2489,0
15,31,33,43,101,4,13209,0
68,62,49,37,38,27,36645,0
11,57,19,5,94,117,1907,1
40,34,21,37,9,70,679,1
71,33,37,24,58,37,17050,0
22,37,47,47,80,91,14451,1
48,58,19,48,173,63,17641,1
13,37,49,26,172,126,34070,1
67,65,38,42,192,68,26977,1
51,52,41,19,19,49,825,0
83,65,46,34,93,80,13981,1
51,37,6,11,16,82,21353,0
62,64,38,24,117,141,44052,1
37,66,37,48,102,164,24563,1
49,35,42,26,19,152,27348,1
44,49,43,27,11,170,14158,1
31,51,13,37,41,95,39813,1
28,58,40,7,82,117,34765,1
62,50,22,30,143,73,9487,1
72,41,0,37,60,198,4935,1
11,63,44,23,161,7,22343,0
99,50,3,10,162,127,27493,1
83,48,15,22,111,132,11485,1
96,31,12,8,35,84,779,0
18,68,5,11,47,60,22146,0
47,37,44,49,101,96,22978,1
54,33,26,6,42,163,41317,1
42,65,46,3,87,11,6924,0
32,40,23,27,54,156,49748,1
67,28,29,7,29,126,17407,1
83,69,39,27,116,45,8968,0
35,36,39,47,1,123,49599,1
57,50,21,6,8,160,14680,1
99,55,0,27,194,50,14846,0
73,65,32,38,18,39,8197,0
73,29,33,3,61,108,12938,1
50,67,10,34,166,158,22230,1
87,62,47,11,129,119,43592,1
88,62,17,45,54,27,47470,0
78,44,6,17,85,44,21322,0
91,50,34,33,186,28,6554,0
81,28,24,19,105,148,4840,1
89,56,45,5,19,161,11801,1
44,33,38,15,167,54,24274,0
97,34,1,7,191,186,45615,1
80,65,7,20,144,195,47899,1
82,66,44,9,40,145,6468,1
45,50,31,8,72,18,17760,0
27,64,20,14,114,10,17975,0
52,38,48,30,9,178,38443,1
69,59,39,45,108,107,18868,1
73,41,28,45,82,108,35125,1
42,35,45,33,84,17,2338,0
77,35,10,36,177,192,16501,1
10,29,47,14,178,69,19284,1
47,63,24,3,53,154,15258,1
11,25,22,4,164,110,4936,1
85,45,24,7,7,17,7851,0
10,54,19,17,59,164,43077,1
43,28,23,0,77,120,23797,1
23,64,17,35,136,96,20713,1
97,26,16,17,120,143,6853,1
76,34,39,7,89,129,31731,1
57,59,16,24,75,174,20063,1
89,45,20,41,18,94,19640,1
83,36,8,10,124,195,9478,1
95,25,5,44,183,62,28364,0
36,58,36,16,13,91,15163,1
49,33,19,42,22,133,29571,1
69,26,10,28,142,18,14861,0
74,49,46,46,79,22,20095,0
37,45,39,45,91,63,33636,1
13,26,0,12,82,91,2882,0
50,64,42,38,191,103,41915,1
41,58,34,28,176,51,9646,0
72,39,2,34,76,103,29242,1
13,39,35,24,117,188,24036,1
71,40,28,44,148,40,23101,0
13,52,36,29,146,7,4281,0
58,62,16,49,116,132,44427,1
46,39,8,37,23,59,28948,0
16,53,47,10,31,83,34450,1
63,48,38,21,166,25,3581,0
71,44,6,1,28,10,36937,0
13,57,5,35,12,0,8341,0
58,39,36,38,75,74,15006,1
56,54,14,25,38,95,9099,1
19,37,18,31,162,29,39499,0
20,56,10,36,156,188,13634,1
38,49,21,42,59,190,13726,1
87,58,20,22,180,88,33516,1
22,54,8,27,139,28,10874,0
26,25,48,16,49,49,21530,0
27,46,39,0,112,171,25405,1
78,51,2,21,167,0,25943,0
70,44,10,3,111,27,40639,0
70,33,35,28,198,27,2936,0
46,59,38,32,51,176,11031,1
22,69,6,36,104,120,20556,1
23,45,0,13,194,170,31818,1
26,61,5,0,46,198,44134,1
49,54,25,26,116,43,39533,0
25,33,47,26,131,54,24909,1
12,44,43,24,46,85,31544,1
76,51,13,17,68,38,1553,0
13,62,44,32,166,11,47678,0
18,25,21,6,75,110,33590,1
61,47,29,44,85,138,39579,1
43,61,32,7,68,113,30544,1
15,42,45,23,189,45,33957,0
95,45,19,27,49,9,26697,0
32,49,48,36,29,98,30210,1
70,60,16,39,60,44,8173,0
45,68,22,5,10,54,6673,0
34,45,30,36,10,84,35178,1
94,57,22,23,70,96,3657,1
48,48,48,49,195,142,44233,1
50,55,16,49,50,130,33338,1
53,37,36,35,188,187,34340,1
39,62,5,38,72,26,44052,0
64,26,37,27,191,191,23127,1
85,27,22,10,140,104,20627,1
51,52,15,26,75,20,46944,0
65,28,20,10,178,162,17967,1
34,64,20,43,176,50,266,0
85,50,1,10,192,176,31916,1
96,42,0,34,79,134,47831,1
83,36,36,1,170,126,18501,1
77,59,44,0,104,153,10860,1
23,37,10,10,194,146,44652,1
73,47,25,48,196,174,34094,1
18,66,37,22,133,8,14445,0
67,52,29,47,54,62,27483,1
27,64,5,0,140,109,13780,0
91,41,22,19,194,66,26221,0
86,58,24,0,46,2,44624,0
84,37,49,44,154,54,5392,1
17,41,28,31,126,117,32999,1
99,43,34,27,192,67,32359,1
20,29,24,37,173,188,35024,1
89,54,12,8,21,4,27983,0
88,36,30,37,5,121,17728,1
39,67,8,44,111,187,34874,1
71,61,23,28,195,84,22768,1
80,29,19,18,40,85,49321,1
71,56,43,49,60,175,41875,1
28,27,36,35,183,93,10521,1
10,38,20,18,33,183,39400,1
95,35,38,9,55,49,29296,0
86,55,1,15,3,171,37470,1
68,40,24,27,3,185,42687,1
82,27,12,35,116,89,20704,1
35,27,7,19,18,192,48256,1
86,32,33,32,91,154,7197,1
61,29,26,31,113,131,22911,1
70,47,28,35,160,50,13714,0
30,39,0,6,130,151,25313,1
22,30,6,29,159,133,38295,1
66,43,32,39,56,116,9722,1
78,47,2,32,145,127,16928,1
49,30,16,34,38,143,37983,1
18,67,9,20,66,140,2513,1
92,34,14,40,49,175,25410,1
15,44,40,35,139,49,35745,1
43,39,7,9,190,128,24843,1
17,61,9,20,158,139,36741,1
46,48,15,13,108,107,22976,1
87,33,38,0,127,116,44217,1
42,64,20,14,148,26,1229,0
19,38,20,18,14,140,16461,1
82,25,34,24,96,34,17809,0
24,52,22,23,96,190,37896,1
47,32,1,21,7,54,32956,0
37,63,13,49,8,46,10524,0
31,65,46,20,92,54,40862,0
99,26,48,30,178,181,7407,1
54,54,41,34,50,140,39412,1
75,55,35,38,64,6,10944,0
96,56,33,18,45,92,36783,1
67,43,39,29,136,51,35818,0
71,30,26,45,71,70,11758,1
90,54,26,43,58,69,1275,1
43,35,30,17,105,195,18914,1
73,57,13,41,43,3,46398,0
90,53,47,32,103,149,34684,1
74,51,11,40,182,160,34870,1
15,62,21,15,31,157,16043,1
36,25,44,32,196,55,43469,1
16,53,0,32,16,45,36637,0
73,55,39,20,51,85,7799,1
28,35,14,31,114,56,36230,0
13,66,42,42,42,123,49194,1
76,31,6,33,143,60,22379,0
24,38,0,43,11,62,34495,0
14,59,18,32,102,178,5827,1
71,56,23,35,163,144,4783,1
10,26,33,32,171,190,28363,1
26,25,10,2,178,64,29653,0
86,63,15,44,3,46,49576,0
70,55,24,27,191,55,35865,0
28,48,11,23,121,120,3788,1
81,41,29,37,169,193,45720,1
17,60,12,19,122,12,16704,0
46,51,29,13,72,138,27485,1
96,58,31,30,176,110,39376,1
50,48,37,21,68,99,36392,1
89,56,22,3,120,134,36800,1
80,50,32,26,24,99,43094,1
65,50,10,24,154,164,34427,1
24,34,42,29,29,190,42192,1
76,59,48,4,59,7,22853,0
61,65,14,11,65,120,5774,1
41,38,33,3,154,173,26863,1
47,42,39,45,70,120,1843,1
78,64,21,42,26,182,35967,1
79,52,32,27,135,40,18991,0
24,51,20,28,141,33,7753,0
61,56,32,45,27,146,10081,1
12,34,43,36,33,79,28429,1
48,25,28,7,172,96,23603,1
16,62,35,21,149,16,39025,0
33,55,47,4,33,108,21711,1
85,62,48,40,19,107,29089,1
29,65,13,40,127,81,9655,1
88,41,49,18,50,69,42965,1
69,49,23,18,58,59,35268,0
33,27,43,14,59,55,36942,0
95,27,16,34,182,156,13379,1
88,31,3,10,78,50,44598,0
73,61,9,29,162,107,17979,1
14,26,5,40,24,101,29334,1
37,42,6,24,20,28,38554,0
55,47,28,48,111,93,4193,1
47,64,15,35,179,177,25480,1
85,55,4,15,37,102,21388,1
35,55,48,25,27,85,48505,1
55,46,11,47,49,31,43205,0
32,64,31,19,50,98,21329,1
15,57,46,10,26,106,12879,1
81,26,29,25,148,62,24749,0
39,62,18,27,157,32,16909,0
86,66,46,18,70,94,43632,1
50,44,44,5,55,84,31410,1
96,65,4,7,91,169,23915,1
68,46,20,23,168,182,13067,1
31,31,12,6,173,52,2113,0
34,54,16,45,35,104,20172,1
14,69,49,36,28,139,40035,1
73,69,29,7,124,94,24657,1
52,28,25,29,100,162,6720,1
53,44,48,13,136,7,46016,0
55,48,1,48,31,180,30200,1
99,65,2,3,188,71,27236,0
78,63,29,40,76,6,10815,0
76,63,45,12,76,1,21801,0
35,53,26,35,70,6,27987,0
52,43,5,13,18,63,19105,0
48,30,25,7,46,6,13404,0
26,32,14,27,113,145,21354,1
77,63,29,24,47,112,7215,1
92,32,20,20,14,154,6077,1
13,54,13,44,112,71,19633,1
60,40,20,37,119,91,35174,1
80,56,12,44,80,121,48228,1
32,60,20,41,156,132,43143,1
60,34,43,2,122,134,20858,1
47,44,4,14,190,64,1942,0
64,66,20,46,146,51,8585,0
91,55,20,48,157,5,25836,0
62,59,34,40,111,5,14309,0
21,58,30,42,166,24,40316,0
37,44,22,27,59,176,38776,1
46,27,39,15,172,71,29892,1
45,25,38,0,9,157,24969,1
12,57,11,49,186,79,24141,1
13,52,33,46,123,14,32743,0
94,62,25,14,64,79,21917,0
82,30,31,19,161,2,4005,0
49,29,34,0,138,175,42329,1
60,26,32,12,135,137,47603,1
67,48,5,5,161,120,28787,1
94,55,16,7,95,66,21845,0
74,40,46,1,130,1,7647,0
76,42,17,49,25,36,30019,0
25,29,36,9,164,75,2617,0
92,64,9,21,190,176,41351,1
39,44,13,20,27,44,16034,0
72,58,12,39,157,187,2769,1
71,37,12,28,59,142,10379,1
97,69,6,7,128,112,31393,1
91,28,38,2,81,199,15524,1
49,37,9,10,71,109,33714,1
97,41,2,15,65,20,21529,0
70,56,16,33,194,78,15625,1
76,51,21,33,103,51,33017,0
18,45,43,31,19,158,48000,1
57,62,25,36,55,108,29942,1
88,63,49,47,166,64,1949,1
99,62,37,16,44,57,34356,0
83,55,28,6,137,29,37139,0
66,38,47,28,90,88,4915,1
70,62,41,14,11,9,27154,0
11,67,40,4,152,87,39921,1
13,45,12,18,5,112,10768,1
98,44,26,3,176,199,30611,1
24,33,14,43,179,13,36045,0
48,49,13,21,195,181,38655,1
67,58,0,15,120,186,6203,1
75,40,8,15,124,167,13818,1
40,67,26,22,65,190,6257,1
48,50,25,3,184,1,3716,0
98,51,30,21,16,56,20662,0
92,42,47,2,164,23,40022,0
17,68,35,2,132,69,49779,0
67,69,34,49,6,157,35144,1
60,38,21,18,188,13,18302,0
83,31,11,6,94,71,17926,0
49,36,27,2,6,129,38999,1
44,27,28,29,116,44,46592,0
44,43,14,45,84,124,34303,1
92,34,38,39,71,56,25943,1
34,31,32,1,52,188,17541,1
34,50,26,19,161,44,30791,0
11,56,8,49,150,184,9509,1
17,45,44,4,14,102,17697,1
61,33,47,41,156,198,2418,1
62,41,6,37,84,41,20933,0
70,48,38,40,167,93,15167,1
48,49,48,27,121,141,27062,1
64,60,4,21,21,77,18228,0
80,60,25,2,186,185,30046,1
61,27,46,16,124,130,41000,1
17,35,14,37,189,43,283,0
36,50,16,2,143,168,7772,1
35,41,21,3,75,83,17840,0
98,30,41,8,114,91,13040,1
15,55,1,45,82,190,47625,1
16,52,16,41,146,38,23320,0
23,39,47,3,0,197,37023,1
90,63,38,10,87,168,42104,1
92,40,35,9,59,70,28751,0
99,57,26,13,6,47,7625,0
32,38,33,3,69,160,25340,1
81,32,10,11,119,151,5977,1
62,69,6,16,124,82,37959,0
17,64,33,47,175,66,39773,1
90,28,23,25,64,133,38074,1
71,54,5,41,123,15,45100,0
76,57,30,25,136,1,8524,0
46,27,2,14,73,173,45268,1
88,28,22,28,86,39,28716,0
62,40,1,35,97,154,32117,1
55,60,14,39,57,29,23438,0
11,29,20,18,109,192,31562,1
57,46,2,10,185,118,27150,1
40,67,0,35,101,102,33691,1
20,29,46,25,47,160,12466,1
60,60,47,37,76,31,29830,0
53,66,5,14,171,111,45561,1
52,30,28,43,144,77,31152,1
26,61,15,32,119,19,34328,0
96,49,36,31,111,179,37620,1
65,44,3,9,173,137,34030,1
50,47,35,24,83,90,11422,1
51,34,2,30,100,152,6924,1
77,60,39,41,35,92,15441,1
70,47,39,8,61,106,9552,1
18,69,22,30,0,153,30206,1
19,43,31,23,152,103,22894,1
81,40,15,45,48,19,3206,0
88,30,2,32,145,146,21589,1
72,48,1,44,49,33,1652,0
61,35,30,41,86,74,44351,1
29,60,12,34,155,147,24401,1
92,35,36,48,151,0,24519,0
98,64,11,22,26,152,2067,1
89,59,30,31,192,16,13817,0
83,34,27,5,47,159,27134,1
29,69,1,8,136,15,13079,0
14,35,19,21,63,117,5907,1
21,33,21,26,166,48,11454,0
87,32,1,37,46,155,48957,1
68,40,40,35,46,123,30786,1
17,67,22,11,147,192,3107,1
74,26,34,29,36,91,21628,1
18,44,3,42,173,133,40272,1
20,54,37,42,129,194,27977,1
68,63,38,3,90,121,19330,1
26,45,22,21,186,49,8852,0
29,63,47,6,37,60,22653,0
57,47,47,1,108,84,38701,1
72,28,13,25,162,45,11981,0
75,41,23,49,12,33,33873,0
25,54,31,30,2,19,8144,0
13,56,34,2,126,2,46813,0
49,27,43,38,173,29,24154,0
97,44,35,7,108,102,46779,1
14,35,40,8,47,29,6467,0
96,58,10,7,196,25,20677,0
70,41,36,39,82,105,6304,1
74,52,12,16,192,83,16912,0
70,34,32,4,194,133,4099,1
46,49,33,17,157,128,9588,1
87,44,8,13,15,189,921,1
83,40,47,4,66,91,44561,1
97,52,48,48,106,69,526,1
42,39,26,41,8,191,5035,1
89,40,9,16,48,171,20736,1
54,33,40,38,94,41,38122,0
70,27,1,28,85,138,19176,1
80,66,19,27,180,133,22811,1
22,46,12,43,162,25,33494,0
98,59,23,17,37,51,2709,0
47,57,16,10,12,65,47412,0
11,42,13,48,50,106,39838,1
44,47,1,43,36,16,39033,0
21,59,20,39,23,141,21096,1
26,44,27,22,132,195,45390,1
40,66,43,10,77,73,7974,1
28,69,3,17,152,65,9859,0
72,30,36,46,109,197,28568,1
23,56,4,28,164,105,35311,1
83,52,34,11,11,118,28018,1
40,61,32,21,35,58,5835,0
18,32,35,41,120,153,35489,1
18,48,14,33,150,98,20567,1
51,31,46,17,37,28,32472,0
98,38,8,31,134,164,34209,1
70,34,11,9,177,19,18215,0
16,56,27,33,133,108,30045,1
83,69,8,37,120,61,29845,0
87,61,23,48,69,112,48508,1
83,54,42,40,164,58,39360,1
38,31,35,20,109,22,43847,0
82,33,31,0,113,144,2613,1
90,33,13,38,131,27,28219,0
32,37,7,11,145,107,2355,1
27,35,3,44,144,24,15143,0
99,25,4,23,43,95,39677,1
12,52,39,47,14,66,7336,1
79,48,34,29,75,154,29787,1
91,37,39,6,165,33,27609,0
70,64,25,47,72,166,5197,1
97,51,37,9,10,66,24507,0
57,51,24,12,13,135,23430,1
19,44,6,36,162,124,34749,1
59,55,45,37,198,101,24322,1
60,66,49,29,76,79,42710,1
13,48,47,46,141,188,22827,1
70,36,5,36,132,182,10151,1
67,54,36,31,25,58,430,1
49,52,43,1,123,154,26015,1
40,34,12,30,105,155,44760,1
67,35,43,49,136,34,10505,1
24,67,9,1,185,18,1518,0
18,29,44,42,29,186,29321,1
46,49,45,21,108,181,13635,1
66,65,34,6,149,179,34179,1
26,55,4,43,191,36,4872,0
35,42,32,33,112,138,17201,1
